node,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
C1017648023,1,96414.15,96414.15,96414.15,0.0,1.0
C1017653240,1,4626419.46,4626419.46,4626419.46,0.0,1.0
C1017668876,1,1359.38,1359.38,1359.38,0.0,1.0
C1017733867,1,317142.1,317142.1,317142.1,0.0,1.0
C1017750523,1,212161.66,212161.66,212161.66,0.0,1.0
C1017792343,1,153952.87,153952.87,153952.87,0.0,1.0
C1017806670,1,69572.53,69572.53,69572.53,0.0,1.0
C1017930085,1,7746.02,7746.02,7746.02,0.0,1.0
C1017957491,1,392576.78,392576.78,392576.78,0.0,1.0
C10179833,1,41912.72,41912.72,41912.72,0.0,1.0
C1018053350,1,3318.06,3318.06,3318.06,0.0,1.0
C1018094504,1,1961.84,1961.84,1961.84,0.0,1.0
C1018099286,1,1136.78,1136.78,1136.78,0.0,1.0
C1018150243,1,17187.91,17187.91,17187.91,0.0,1.0
C1018206003,1,8731.98,8731.98,8731.98,0.0,1.0
C1018262491,1,8090.16,8090.16,8090.16,0.0,1.0
C1018281638,1,83962.07,83962.07,83962.07,0.0,1.0
C1018344158,1,247302.3,247302.3,247302.3,0.0,1.0
C101835842,1,47878.71,47878.71,47878.71,0.0,1.0
C1018362313,1,42620.68,42620.68,42620.68,0.0,1.0
C1018372976,1,10271.95,10271.95,10271.95,0.0,1.0
C1018376588,1,642978.09,642978.09,642978.09,0.0,1.0
C1018405878,1,31121.92,31121.92,31121.92,0.0,1.0
C1018466593,1,694967.26,694967.26,694967.26,0.0,1.0
C1018553900,1,10024.22,10024.22,10024.22,0.0,1.0
C1018562129,1,3379.94,3379.94,3379.94,0.0,1.0
C1018579268,1,17791.76,17791.76,17791.76,0.0,1.0
C101859259,1,100370.72,100370.72,100370.72,0.0,1.0
C1018592610,1,7930.58,7930.58,7930.58,0.0,1.0
C1018618094,1,3828.24,3828.24,3828.24,0.0,1.0
C1018684352,1,266446.45,266446.45,266446.45,0.0,1.0
C1018742990,1,14166.38,14166.38,14166.38,0.0,1.0
C1018883805,1,158586.16,158586.16,158586.16,0.0,1.0
C1018994493,1,253019.02,253019.02,253019.02,0.0,1.0
C1019098496,1,1238.85,1238.85,1238.85,0.0,1.0
C1019192512,1,17803.7,17803.7,17803.7,0.0,1.0
C1019378356,1,7837.73,7837.73,7837.73,0.0,1.0
C1019397304,1,193980.81,193980.81,193980.81,0.0,1.0
C1019416046,1,66892.29,66892.29,66892.29,0.0,1.0
C1019450136,1,193840.29,193840.29,193840.29,0.0,1.0
C1019474231,1,411258.99,411258.99,411258.99,0.0,1.0
C101954560,1,16654.36,16654.36,16654.36,0.0,1.0
C1019560076,1,200095.94,200095.94,200095.94,0.0,1.0
C1019562230,1,5272.45,5272.45,5272.45,0.0,1.0
C1019593860,1,2776.32,2776.32,2776.32,0.0,1.0
C1019595265,1,26287.58,26287.58,26287.58,0.0,1.0
C1019613931,1,3635.63,3635.63,3635.63,0.0,1.0
C1019626880,1,157261.9,157261.9,157261.9,0.0,1.0
C1019627008,1,28775.99,28775.99,28775.99,0.0,1.0
C1019636172,1,3369.24,3369.24,3369.24,0.0,1.0
C1019689012,1,16258.16,16258.16,16258.16,0.0,1.0
C1019725462,1,701843.53,701843.53,701843.53,0.0,1.0
C1019732065,1,5196.91,5196.91,5196.91,0.0,1.0
C1019751971,1,28232.54,28232.54,28232.54,0.0,1.0
C1019762127,1,284355.45,284355.45,284355.45,0.0,1.0
C1019879798,1,5657.86,5657.86,5657.86,0.0,1.0
C101989566,1,3505.64,3505.64,3505.64,0.0,1.0
C1019938955,1,17230.03,17230.03,17230.03,0.0,1.0
C1019939750,1,9001.1,9001.1,9001.1,0.0,1.0
C1019958972,1,4925.34,4925.34,4925.34,0.0,1.0
C1020021920,1,32379.76,32379.76,32379.76,0.0,1.0
C1020193304,1,19991.02,19991.02,19991.02,0.0,1.0
C1020215598,1,555617.34,555617.34,555617.34,0.0,1.0
C1020235795,1,3493.11,3493.11,3493.11,0.0,1.0
C1020242976,1,7384.71,7384.71,7384.71,0.0,1.0
C102027291,1,116118.94,116118.94,116118.94,0.0,1.0
C1020281266,1,7413.68,7413.68,7413.68,0.0,1.0
C1020282469,1,6095.35,6095.35,6095.35,0.0,1.0
C1020321556,1,12638.03,12638.03,12638.03,0.0,1.0
C102039074,1,49330.66,49330.66,49330.66,0.0,1.0
C1020460349,1,11540.61,11540.61,11540.61,0.0,1.0
C1020495493,1,1339.39,1339.39,1339.39,0.0,1.0
C1020550328,1,13606.91,13606.91,13606.91,0.0,1.0
C102060618,1,5359.84,5359.84,5359.84,0.0,1.0
C1020614711,1,43154.65,43154.65,43154.65,0.0,1.0
C102063425,1,156877.45,156877.45,156877.45,0.0,1.0
C1020648212,1,47325.54,47325.54,47325.54,0.0,1.0
C1020658583,1,137669.04,137669.04,137669.04,0.0,1.0
C1020692800,1,10133.5,10133.5,10133.5,0.0,1.0
C1020749201,1,1864.43,1864.43,1864.43,0.0,1.0
C1020763415,1,594565.98,594565.98,594565.98,0.0,1.0
C1020775060,1,387388.92,387388.92,387388.92,0.0,1.0
C1020804469,1,370873.45,370873.45,370873.45,0.0,1.0
C1020839933,1,162420.6,162420.6,162420.6,0.0,1.0
C1020929764,1,14029.74,14029.74,14029.74,0.0,1.0
C1020982680,1,49048.43,49048.43,49048.43,0.0,1.0
C1021000466,1,426904.48,426904.48,426904.48,0.0,1.0
C102100768,1,34209.42,34209.42,34209.42,0.0,1.0
C102103410,1,383446.61,383446.61,383446.61,0.0,1.0
C1021071701,1,913805.64,913805.64,913805.64,0.0,1.0
C1021093812,1,12170.53,12170.53,12170.53,0.0,1.0
C1021135856,1,136165.45,136165.45,136165.45,0.0,1.0
C1021138110,1,317806.64,317806.64,317806.64,0.0,1.0
C102115495,1,65669.79,65669.79,65669.79,0.0,1.0
C1021174238,1,21361.75,21361.75,21361.75,0.0,1.0
C1021339581,1,8935.7,8935.7,8935.7,0.0,1.0
C1021367278,1,18908.27,18908.27,18908.27,0.0,1.0
C1021404356,1,399709.52,399709.52,399709.52,0.0,1.0
C1021450457,1,211452.3,211452.3,211452.3,0.0,1.0
C1021493957,1,6167.16,6167.16,6167.16,0.0,1.0
C1021495937,1,124914.36,124914.36,124914.36,0.0,1.0
C1021512771,1,9378.51,9378.51,9378.51,0.0,1.0
C1021561829,1,12869.87,12869.87,12869.87,0.0,1.0
C1021565761,1,16631.14,16631.14,16631.14,0.0,1.0
C1021635394,1,88141.39,88141.39,88141.39,0.0,1.0
C1021642330,1,1203.92,1203.92,1203.92,0.0,1.0
C1021656938,1,3215.74,3215.74,3215.74,0.0,1.0
C1021778875,1,137890.93,137890.93,137890.93,0.0,1.0
C1021845700,1,153512.67,153512.67,153512.67,0.0,1.0
C1021915913,1,14648.5,14648.5,14648.5,0.0,1.0
C1021978448,1,10060.68,10060.68,10060.68,0.0,1.0
C102206571,1,18691.47,18691.47,18691.47,0.0,1.0
C1022094457,1,98620.55,98620.55,98620.55,0.0,1.0
C1022153274,1,3228.19,3228.19,3228.19,0.0,1.0
C1022191553,1,6495.58,6495.58,6495.58,0.0,1.0
C1022200690,1,12904.17,12904.17,12904.17,0.0,1.0
C1022206784,1,9725.42,9725.42,9725.42,0.0,1.0
C1022224047,1,9353.29,9353.29,9353.29,0.0,1.0
C1022235105,1,67222.8,67222.8,67222.8,0.0,1.0
C1022249393,1,5741.58,5741.58,5741.58,0.0,1.0
C1022290506,1,7874.0,7874.0,7874.0,0.0,1.0
C1022326110,1,4688.48,4688.48,4688.48,0.0,1.0
C1022349517,1,393965.59,393965.59,393965.59,0.0,1.0
C1022357267,1,202246.44,202246.44,202246.44,0.0,1.0
C1022388737,1,11985.99,11985.99,11985.99,0.0,1.0
C1022473723,1,156103.3,156103.3,156103.3,0.0,1.0
C1022518697,1,2562.93,2562.93,2562.93,0.0,1.0
C1022524150,1,4859.92,4859.92,4859.92,0.0,1.0
C1022525009,1,2619.56,2619.56,2619.56,0.0,1.0
C1022566663,1,2977.78,2977.78,2977.78,0.0,1.0
C1022583148,1,29494.98,29494.98,29494.98,0.0,1.0
C1022599326,1,23730.27,23730.27,23730.27,0.0,1.0
C1022626125,1,413536.11,413536.11,413536.11,0.0,1.0
C1022631933,1,6474.18,6474.18,6474.18,0.0,1.0
C1022641287,1,176105.09,176105.09,176105.09,0.0,1.0
C1022647509,1,23536.76,23536.76,23536.76,0.0,1.0
C1022657076,1,4402.95,4402.95,4402.95,0.0,1.0
C1022743922,1,13916.87,13916.87,13916.87,0.0,1.0
C1022812559,1,5468.24,5468.24,5468.24,0.0,1.0
C1022823162,1,33410.82,33410.82,33410.82,0.0,1.0
C1022866797,1,2639.38,2639.38,2639.38,0.0,1.0
C1022932693,1,94792.33,94792.33,94792.33,0.0,1.0
C1022992417,1,13460.62,13460.62,13460.62,0.0,1.0
C1023055017,1,13467.72,13467.72,13467.72,0.0,1.0
C1023063405,1,1144.61,1144.61,1144.61,0.0,1.0
C102318785,1,60360.45,60360.45,60360.45,0.0,1.0
C1023221822,1,4067.51,4067.51,4067.51,0.0,1.0
C1023227179,1,306978.58,306978.58,306978.58,0.0,1.0
C1023282550,1,54359.12,54359.12,54359.12,0.0,1.0
C1023311536,1,4754.19,4754.19,4754.19,0.0,1.0
C1023314039,1,11806.36,11806.36,11806.36,0.0,1.0
C1023426865,1,3187.01,3187.01,3187.01,0.0,1.0
C1023447740,1,2885.66,2885.66,2885.66,0.0,1.0
C1023460014,1,367834.87,367834.87,367834.87,0.0,1.0
C1023505879,1,441445.58,441445.58,441445.58,0.0,1.0
C1023525633,1,57138.06,57138.06,57138.06,0.0,1.0
C1023560447,1,13344.02,13344.02,13344.02,0.0,1.0
C102358919,1,261537.95,261537.95,261537.95,0.0,1.0
C1023606628,1,3485.75,3485.75,3485.75,0.0,1.0
C1023620179,1,8411.86,8411.86,8411.86,0.0,1.0
C1023627009,1,11911.32,11911.32,11911.32,0.0,1.0
C1023659329,1,1164159.77,1164159.77,1164159.77,0.0,1.0
C1023670506,1,629594.1,629594.1,629594.1,0.0,1.0
C1023683887,1,5534.28,5534.28,5534.28,0.0,1.0
C1023791416,1,622.03,622.03,622.03,0.0,1.0
C1023802387,1,206048.77,206048.77,206048.77,0.0,1.0
C1023811469,1,39734.53,39734.53,39734.53,0.0,1.0
C1023818098,1,151240.36,151240.36,151240.36,0.0,1.0
C1023869960,1,2591.6,2591.6,2591.6,0.0,1.0
C1023892847,1,109350.1,109350.1,109350.1,0.0,1.0
C1023931152,1,90.71,90.71,90.71,0.0,1.0
C1023932664,1,111578.55,111578.55,111578.55,0.0,1.0
C1023969133,1,69326.5,69326.5,69326.5,0.0,1.0
C1023986366,1,3035.39,3035.39,3035.39,0.0,1.0
C1024196101,1,257927.93,257927.93,257927.93,0.0,1.0
C1024213074,1,6468.98,6468.98,6468.98,0.0,1.0
C1024235404,1,17798.98,17798.98,17798.98,0.0,1.0
C1024254289,1,302560.42,302560.42,302560.42,0.0,1.0
C1024344659,1,35299.07,35299.07,35299.07,0.0,1.0
C1024428028,1,275799.68,275799.68,275799.68,0.0,1.0
C1024478363,1,80199.62,80199.62,80199.62,0.0,1.0
C1024533330,1,14743.02,14743.02,14743.02,0.0,1.0
C1024687347,1,414013.24,414013.24,414013.24,0.0,1.0
C1024701091,1,36891.73,36891.73,36891.73,0.0,1.0
C1024765094,1,554282.03,554282.03,554282.03,0.0,1.0
C1024816709,1,9843.68,9843.68,9843.68,0.0,1.0
C1024904956,1,201671.23,201671.23,201671.23,0.0,1.0
C1024944468,1,66185.06,66185.06,66185.06,0.0,1.0
C1024954373,1,236614.62,236614.62,236614.62,0.0,1.0
C102498537,1,265806.74,265806.74,265806.74,0.0,1.0
C1025229327,1,6327.54,6327.54,6327.54,0.0,1.0
C1025266421,1,49804.17,49804.17,49804.17,0.0,1.0
C1025305217,1,312282.83,312282.83,312282.83,0.0,1.0
C1025315543,1,681.67,681.67,681.67,0.0,1.0
C1025435721,1,620.52,620.52,620.52,0.0,1.0
C1025470052,1,246389.97,246389.97,246389.97,0.0,1.0
C1025532158,1,10690.63,10690.63,10690.63,0.0,1.0
C102564126,1,7712.64,7712.64,7712.64,0.0,1.0
C1025652280,1,1458.81,1458.81,1458.81,0.0,1.0
C1025660238,1,316914.95,316914.95,316914.95,0.0,1.0
C1025723311,1,186870.08,186870.08,186870.08,0.0,1.0
C1025724697,1,171191.42,171191.42,171191.42,0.0,1.0
C1025755266,1,331287.81,331287.81,331287.81,0.0,1.0
C1025758969,1,227813.15,227813.15,227813.15,0.0,1.0
C1025786379,1,189352.83,189352.83,189352.83,0.0,1.0
C1025822302,1,363783.56,363783.56,363783.56,0.0,1.0
C1025857824,1,109994.74,109994.74,109994.74,0.0,1.0
C1025860629,1,492062.75,492062.75,492062.75,0.0,1.0
C1025940167,1,24920.28,24920.28,24920.28,0.0,1.0
C1025979136,1,1379628.76,1379628.76,1379628.76,0.0,1.0
C1026116827,1,5701.31,5701.31,5701.31,0.0,1.0
C1026134931,1,1377.34,1377.34,1377.34,0.0,1.0
C1026138669,1,10424.89,10424.89,10424.89,0.0,1.0
C1026199355,1,23046.41,23046.41,23046.41,0.0,1.0
C1026199727,1,11281.17,11281.17,11281.17,0.0,1.0
C102620600,1,17542.32,17542.32,17542.32,0.0,1.0
C1026266466,1,1310.79,1310.79,1310.79,0.0,1.0
C1026280121,1,1078013.76,1078013.76,1078013.76,0.0,1.0
C1026319658,1,153860.93,153860.93,153860.93,0.0,1.0
C102639717,1,15345.19,15345.19,15345.19,0.0,1.0
C1026423908,1,29903.57,29903.57,29903.57,0.0,1.0
C1026425196,1,309303.52,309303.52,309303.52,0.0,1.0
C1026483832,1,4098.78,4098.78,4098.78,0.0,1.0
C1026501560,1,6471.08,6471.08,6471.08,0.0,1.0
C1026553257,1,44016.89,44016.89,44016.89,0.0,1.0
C1026553658,1,24579.11,24579.11,24579.11,0.0,1.0
C1026591449,1,1470731.68,1470731.68,1470731.68,0.0,1.0
C1026609922,1,18720.52,18720.52,18720.52,0.0,1.0
C1026701722,1,267671.98,267671.98,267671.98,0.0,1.0
C1026703333,1,16221.17,16221.17,16221.17,0.0,1.0
C1026856292,1,170532.15,170532.15,170532.15,0.0,1.0
C1026884475,1,4161.11,4161.11,4161.11,0.0,1.0
C1027043712,1,15054.94,15054.94,15054.94,0.0,1.0
C1027064717,1,45856.46,45856.46,45856.46,0.0,1.0
C1027069251,1,882136.76,882136.76,882136.76,0.0,1.0
C1027158270,1,4962.0,4962.0,4962.0,0.0,1.0
C1027216079,1,9785.1,9785.1,9785.1,0.0,1.0
C1027217776,1,7899.08,7899.08,7899.08,0.0,1.0
C1027240158,1,688464.41,688464.41,688464.41,0.0,1.0
C102728008,1,12658.68,12658.68,12658.68,0.0,1.0
C1027307226,1,356941.09,356941.09,356941.09,0.0,1.0
C1027319653,1,9014.95,9014.95,9014.95,0.0,1.0
C1027347651,1,83162.16,83162.16,83162.16,0.0,1.0
C1027377263,1,1587.79,1587.79,1587.79,0.0,1.0
C1027409654,1,581.72,581.72,581.72,0.0,1.0
C1027427266,1,3163.15,3163.15,3163.15,0.0,1.0
C1027460625,1,131633.47,131633.47,131633.47,0.0,1.0
C1027569178,1,885.9,885.9,885.9,0.0,1.0
C1027576225,1,4914.48,4914.48,4914.48,0.0,1.0
C1027642264,1,67243.0,67243.0,67243.0,0.0,1.0
C1027646388,1,24686.64,24686.64,24686.64,0.0,1.0
C1027653781,1,194566.86,194566.86,194566.86,0.0,1.0
C1027662260,1,16666.09,16666.09,16666.09,0.0,1.0
C1027675253,1,4574.21,4574.21,4574.21,0.0,1.0
C1027706481,1,1174131.65,1174131.65,1174131.65,0.0,1.0
C1027721363,1,128698.44,128698.44,128698.44,0.0,1.0
C1027758335,1,13136.97,13136.97,13136.97,0.0,1.0
C102776689,1,4212.46,4212.46,4212.46,0.0,1.0
C1027777283,1,47802.21,47802.21,47802.21,0.0,1.0
C1027789262,1,14960.71,14960.71,14960.71,0.0,1.0
C1027949271,1,174490.55,174490.55,174490.55,0.0,1.0
C1027968184,1,12606.93,12606.93,12606.93,0.0,1.0
C1028027704,1,137386.93,137386.93,137386.93,0.0,1.0
C1028051411,1,94756.94,94756.94,94756.94,0.0,1.0
C1028135144,1,5976.69,5976.69,5976.69,0.0,1.0
C1028145537,1,5831.03,5831.03,5831.03,0.0,1.0
C1028152017,1,249720.92,249720.92,249720.92,0.0,1.0
C1028214417,1,1371.55,1371.55,1371.55,0.0,1.0
C1028218889,1,544536.24,544536.24,544536.24,0.0,1.0
C1028315477,1,5702.77,5702.77,5702.77,0.0,1.0
C1028376952,1,126666.94,126666.94,126666.94,0.0,1.0
C1028403599,1,240246.56,240246.56,240246.56,0.0,1.0
C102843964,1,24719.29,24719.29,24719.29,0.0,1.0
C1028448378,1,147.32,147.32,147.32,0.0,1.0
C1028457056,1,376046.46,376046.46,376046.46,0.0,1.0
C1028472807,1,128022.19,128022.19,128022.19,0.0,1.0
C1028499479,1,2452427.82,2452427.82,2452427.82,0.0,1.0
C1028508464,1,396188.56,396188.56,396188.56,0.0,1.0
C1028515820,1,158553.81,158553.81,158553.81,0.0,1.0
C1028526469,1,147218.72,147218.72,147218.72,0.0,1.0
C1028634655,1,18667.36,18667.36,18667.36,0.0,1.0
C1028661892,1,298215.18,298215.18,298215.18,0.0,1.0
C102873140,1,16273.96,16273.96,16273.96,0.0,1.0
C1028745388,1,217385.62,217385.62,217385.62,0.0,1.0
C1028826751,1,18105.49,18105.49,18105.49,0.0,1.0
C1028850177,1,191013.62,191013.62,191013.62,0.0,1.0
C1028875933,1,232542.71,232542.71,232542.71,0.0,1.0
C1028901957,1,402930.74,402930.74,402930.74,0.0,1.0
C1028951029,1,164656.85,164656.85,164656.85,0.0,1.0
C1028957060,1,936179.86,936179.86,936179.86,0.0,1.0
C1029066974,1,991206.08,991206.08,991206.08,0.0,1.0
C1029074037,1,4630.7,4630.7,4630.7,0.0,1.0
C1029126225,1,462.17,462.17,462.17,0.0,1.0
C1029128976,1,19344.85,19344.85,19344.85,0.0,1.0
C102913385,1,52320.81,52320.81,52320.81,0.0,1.0
C1029194183,1,3948.64,3948.64,3948.64,0.0,1.0
C102927588,1,339641.54,339641.54,339641.54,0.0,1.0
C1029337661,1,268785.78,268785.78,268785.78,0.0,1.0
C1029339942,1,1824662.48,1824662.48,1824662.48,0.0,1.0
C1029456348,1,1403.59,1403.59,1403.59,0.0,1.0
C1029462993,1,12199.2,12199.2,12199.2,0.0,1.0
C102947379,1,10338.73,10338.73,10338.73,0.0,1.0
C1029572394,1,167724.13,167724.13,167724.13,0.0,1.0
C102965592,1,246696.75,246696.75,246696.75,0.0,1.0
C1029664386,1,2398.02,2398.02,2398.02,0.0,1.0
C1029733685,1,45585.93,45585.93,45585.93,0.0,1.0
C1029739290,1,211943.4,211943.4,211943.4,0.0,1.0
C1029767569,1,52082.89,52082.89,52082.89,0.0,1.0
C1029898472,1,3393.22,3393.22,3393.22,0.0,1.0
C1029903759,1,332240.15,332240.15,332240.15,0.0,1.0
C1029932885,1,286902.91,286902.91,286902.91,0.0,1.0
C1030068429,1,134636.31,134636.31,134636.31,0.0,1.0
C1030093739,1,10004.31,10004.31,10004.31,0.0,1.0
C1030132089,1,1365.01,1365.01,1365.01,0.0,1.0
C1030175374,1,185632.14,185632.14,185632.14,0.0,1.0
C1030188609,1,22164.11,22164.11,22164.11,0.0,1.0
C1030195899,1,18713.86,18713.86,18713.86,0.0,1.0
C1030218167,1,139208.1,139208.1,139208.1,0.0,1.0
C1030271372,1,108234.78,108234.78,108234.78,0.0,1.0
C1030273317,1,8549.3,8549.3,8549.3,0.0,1.0
C1030365737,1,166303.18,166303.18,166303.18,0.0,1.0
C1030406950,1,73582.14,73582.14,73582.14,0.0,1.0
C1030481721,1,63180.92,63180.92,63180.92,0.0,1.0
C1030508519,1,301614.51,301614.51,301614.51,0.0,1.0
C1030517074,1,284451.31,284451.31,284451.31,0.0,1.0
C1030520367,1,5146.68,5146.68,5146.68,0.0,1.0
C1030560519,1,64510.32,64510.32,64510.32,0.0,1.0
C1030575591,1,84921.34,84921.34,84921.34,0.0,1.0
C1030585639,1,1778.03,1778.03,1778.03,0.0,1.0
C1030650572,1,10384.1,10384.1,10384.1,0.0,1.0
C1030702554,1,26135.17,26135.17,26135.17,0.0,1.0
C1030783476,1,92750.0,92750.0,92750.0,0.0,1.0
C1030810806,1,2889.33,2889.33,2889.33,0.0,1.0
C1030849096,1,4466.25,4466.25,4466.25,0.0,1.0
C1030937389,1,17965.74,17965.74,17965.74,0.0,1.0
C1030950065,1,16996.75,16996.75,16996.75,0.0,1.0
C103096827,1,242753.11,242753.11,242753.11,0.0,1.0
C1031021961,1,7062.72,7062.72,7062.72,0.0,1.0
C1031137654,1,10451.32,10451.32,10451.32,0.0,1.0
C103119107,1,1237.67,1237.67,1237.67,0.0,1.0
C1031284227,1,17661.56,17661.56,17661.56,0.0,1.0
C1031311923,1,20549.91,20549.91,20549.91,0.0,1.0
C1031335141,1,130302.52,130302.52,130302.52,0.0,1.0
C1031343468,1,154.65,154.65,154.65,0.0,1.0
C1031400452,1,5946.51,5946.51,5946.51,0.0,1.0
C103142409,1,30516.51,30516.51,30516.51,0.0,1.0
C1031448423,1,16643.93,16643.93,16643.93,0.0,1.0
C1031450851,1,153119.16,153119.16,153119.16,0.0,1.0
C1031496173,1,219840.57,219840.57,219840.57,0.0,1.0
C1031538077,1,106353.86,106353.86,106353.86,0.0,1.0
C103155055,1,156028.2,156028.2,156028.2,0.0,1.0
C1031586763,1,14432.6,14432.6,14432.6,0.0,1.0
C1031721839,1,29308.55,29308.55,29308.55,0.0,1.0
C10317590,1,194679.77,194679.77,194679.77,0.0,1.0
C103178231,1,363014.61,363014.61,363014.61,0.0,1.0
C1031789648,1,295913.9,295913.9,295913.9,0.0,1.0
C1031832828,1,9513.1,9513.1,9513.1,0.0,1.0
C1031968647,1,7648.78,7648.78,7648.78,0.0,1.0
C1032080760,1,18885.12,18885.12,18885.12,0.0,1.0
C1032122643,1,25900.29,25900.29,25900.29,0.0,1.0
C1032130547,1,136092.96,136092.96,136092.96,0.0,1.0
C1032194669,1,32958.81,32958.81,32958.81,0.0,1.0
C1032303625,1,137853.67,137853.67,137853.67,0.0,1.0
C1032339518,1,78602.33,78602.33,78602.33,0.0,1.0
C1032508313,1,413.07,413.07,413.07,0.0,1.0
C1032527124,1,289712.39,289712.39,289712.39,0.0,1.0
C1032551150,1,241112.99,241112.99,241112.99,0.0,1.0
C1032554639,1,12162.81,12162.81,12162.81,0.0,1.0
C1032560110,1,357932.51,357932.51,357932.51,0.0,1.0
C1032568028,1,77642.84,77642.84,77642.84,0.0,1.0
C1032575105,1,379.9,379.9,379.9,0.0,1.0
C1032621218,1,1378636.36,1378636.36,1378636.36,0.0,1.0
C1032656803,1,10407.19,10407.19,10407.19,0.0,1.0
C1032689422,1,1669.11,1669.11,1669.11,0.0,1.0
C1032723059,1,29505.3,29505.3,29505.3,0.0,1.0
C1032793514,1,4078.48,4078.48,4078.48,0.0,1.0
C1032859149,1,7294.35,7294.35,7294.35,0.0,1.0
C1032867484,1,5179.74,5179.74,5179.74,0.0,1.0
C1032870610,1,5252.16,5252.16,5252.16,0.0,1.0
C1032885256,1,14815.47,14815.47,14815.47,0.0,1.0
C1032901093,1,225496.68,225496.68,225496.68,0.0,1.0
C1032932530,1,371293.09,371293.09,371293.09,0.0,1.0
C1032959800,1,2957955.03,2957955.03,2957955.03,0.0,1.0
C1032966283,1,105191.71,105191.71,105191.71,0.0,1.0
C1033007477,1,178197.14,178197.14,178197.14,0.0,1.0
C1033045483,1,154047.19,154047.19,154047.19,0.0,1.0
C1033092273,1,302348.27,302348.27,302348.27,0.0,1.0
C1033215476,1,3859.01,3859.01,3859.01,0.0,1.0
C1033237198,1,1263.25,1263.25,1263.25,0.0,1.0
C1033304734,1,58981.28,58981.28,58981.28,0.0,1.0
C1033348658,1,171508.59,171508.59,171508.59,0.0,1.0
C1033383756,1,351885.51,351885.51,351885.51,0.0,1.0
C1033403,1,21276.0,21276.0,21276.0,0.0,1.0
C103340768,1,8290.91,8290.91,8290.91,0.0,1.0
C1033476012,1,815.64,815.64,815.64,0.0,1.0
C1033481206,1,15266.89,15266.89,15266.89,0.0,1.0
C1033489476,1,47343.92,47343.92,47343.92,0.0,1.0
C1033538452,1,42437.93,42437.93,42437.93,0.0,1.0
C1033654119,1,92203.76,92203.76,92203.76,0.0,1.0
C1033654813,1,394872.08,394872.08,394872.08,0.0,1.0
C1033660920,1,12434.3,12434.3,12434.3,0.0,1.0
C1033850902,1,2185.46,2185.46,2185.46,0.0,1.0
C1033880954,1,11479.22,11479.22,11479.22,0.0,1.0
C1033902090,1,9445.83,9445.83,9445.83,0.0,1.0
C1033972644,1,7298.21,7298.21,7298.21,0.0,1.0
C1033997519,1,27771.89,27771.89,27771.89,0.0,1.0
C103415428,1,308177.51,308177.51,308177.51,0.0,1.0
C1034314995,1,34517.87,34517.87,34517.87,0.0,1.0
C1034319872,1,6268.97,6268.97,6268.97,0.0,1.0
C1034327311,1,6441.93,6441.93,6441.93,0.0,1.0
C1034355105,1,25646.09,25646.09,25646.09,0.0,1.0
C1034399668,1,6430.83,6430.83,6430.83,0.0,1.0
C1034461954,1,4732.25,4732.25,4732.25,0.0,1.0
C1034606701,1,208340.35,208340.35,208340.35,0.0,1.0
C1034629902,1,12480.46,12480.46,12480.46,0.0,1.0
C1034636392,1,4423.52,4423.52,4423.52,0.0,1.0
C1034673425,1,17246.0,17246.0,17246.0,0.0,1.0
C1034700208,1,640667.03,640667.03,640667.03,0.0,1.0
C1034730253,1,353266.82,353266.82,353266.82,0.0,1.0
C1034763928,1,658.18,658.18,658.18,0.0,1.0
C1034818515,1,27094.48,27094.48,27094.48,0.0,1.0
C1034858264,1,16133.14,16133.14,16133.14,0.0,1.0
C1034899044,1,455496.65,455496.65,455496.65,0.0,1.0
C1034948934,1,6391.52,6391.52,6391.52,0.0,1.0
C1035025801,1,78031.22,78031.22,78031.22,0.0,1.0
C103508443,1,14746.58,14746.58,14746.58,0.0,1.0
C1035130833,1,66924.47,66924.47,66924.47,0.0,1.0
C1035219650,1,14586.28,14586.28,14586.28,0.0,1.0
C1035231308,1,5803.86,5803.86,5803.86,0.0,1.0
C1035254345,1,8847.23,8847.23,8847.23,0.0,1.0
C1035358028,1,25096.3,25096.3,25096.3,0.0,1.0
C1035423830,1,22276.04,22276.04,22276.04,0.0,1.0
C1035457420,1,116562.74,116562.74,116562.74,0.0,1.0
C1035554834,1,150273.4,150273.4,150273.4,0.0,1.0
C1035611659,1,12284.29,12284.29,12284.29,0.0,1.0
C103564846,1,533838.16,533838.16,533838.16,0.0,1.0
C1035656252,1,458089.67,458089.67,458089.67,0.0,1.0
C1035668660,1,198698.81,198698.81,198698.81,0.0,1.0
C1035671179,1,839.71,839.71,839.71,0.0,1.0
C1035693422,1,5470.44,5470.44,5470.44,0.0,1.0
C1035759193,1,645.39,645.39,645.39,0.0,1.0
C1035931638,1,426327.64,426327.64,426327.64,0.0,1.0
C1035962019,1,28475.23,28475.23,28475.23,0.0,1.0
C1036039175,1,13917.94,13917.94,13917.94,0.0,1.0
C1036106397,1,434951.11,434951.11,434951.11,0.0,1.0
C1036245027,1,21752.32,21752.32,21752.32,0.0,1.0
C1036263854,1,5767.03,5767.03,5767.03,0.0,1.0
C1036319299,1,278817.11,278817.11,278817.11,0.0,1.0
C1036344446,1,95838.56,95838.56,95838.56,0.0,1.0
C103634455,1,16038.8,16038.8,16038.8,0.0,1.0
C1036381071,1,453233.63,453233.63,453233.63,0.0,1.0
C1036412587,1,2279.82,2279.82,2279.82,0.0,1.0
