node,degree,pagerank,clustering_coeff,tx_count,total_amount,avg_amount,max_amount,std_amount,tx_frequency
358,1,8e-06,0,1.0,202358.57,202358.57,202358.57,0.0,1.0
359,1,1.3e-05,0,1.0,7437.98,7437.98,7437.98,0.0,1.0
360,1,1.3e-05,0,1.0,10343.49,10343.49,10343.49,0.0,1.0
361,1,1e-05,0,1.0,77499.26,77499.26,77499.26,0.0,1.0
362,1,9e-06,0,1.0,48821.45,48821.45,48821.45,0.0,1.0
363,1,8e-06,0,1.0,122450.16,122450.16,122450.16,0.0,1.0
364,1,9e-06,0,1.0,28546.19,28546.19,28546.19,0.0,1.0
365,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
366,1,1.3e-05,0,1.0,2005.44,2005.44,2005.44,0.0,1.0
367,1,1.3e-05,0,1.0,6733.48,6733.48,6733.48,0.0,1.0
368,1,1.3e-05,0,1.0,8006.2,8006.2,8006.2,0.0,1.0
369,1,8e-06,0,1.0,4853.79,4853.79,4853.79,0.0,1.0
370,1,8e-06,0,1.0,3932449.48,3932449.48,3932449.48,0.0,1.0
371,1,1.3e-05,0,1.0,7533.07,7533.07,7533.07,0.0,1.0
372,1,1.3e-05,0,1.0,4849.23,4849.23,4849.23,0.0,1.0
373,1,1.3e-05,0,1.0,8450.41,8450.41,8450.41,0.0,1.0
374,1,1.3e-05,0,1.0,12552.45,12552.45,12552.45,0.0,1.0
375,1,1.3e-05,0,1.0,11645.15,11645.15,11645.15,0.0,1.0
376,1,1e-05,0,1.0,237567.83,237567.83,237567.83,0.0,1.0
377,1,8e-06,0,1.0,272709.33,272709.33,272709.33,0.0,1.0
378,1,1.3e-05,0,1.0,4327.28,4327.28,4327.28,0.0,1.0
379,1,1.3e-05,0,1.0,14836.47,14836.47,14836.47,0.0,1.0
380,1,8e-06,0,1.0,129392.4,129392.4,129392.4,0.0,1.0
381,1,1.3e-05,0,1.0,31018.81,31018.81,31018.81,0.0,1.0
382,1,1.3e-05,0,1.0,3205.87,3205.87,3205.87,0.0,1.0
383,1,1.3e-05,0,1.0,12091.12,12091.12,12091.12,0.0,1.0
384,1,8e-06,0,1.0,106622.7,106622.7,106622.7,0.0,1.0
385,6,3.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
386,1,1.3e-05,0,1.0,4478.2,4478.2,4478.2,0.0,1.0
387,1,1e-05,0,1.0,64143.49,64143.49,64143.49,0.0,1.0
388,1,1.3e-05,0,1.0,5998.9,5998.9,5998.9,0.0,1.0
389,1,1e-05,0,1.0,8398.09,8398.09,8398.09,0.0,1.0
390,1,1.3e-05,0,1.0,3126.82,3126.82,3126.82,0.0,1.0
391,1,9e-06,0,1.0,8994.43,8994.43,8994.43,0.0,1.0
392,1,8e-06,0,1.0,1327566.28,1327566.28,1327566.28,0.0,1.0
393,1,8e-06,0,1.0,376292.35,376292.35,376292.35,0.0,1.0
394,1,1.3e-05,0,1.0,2151.85,2151.85,2151.85,0.0,1.0
395,1,1.3e-05,0,1.0,1271.64,1271.64,1271.64,0.0,1.0
396,1,1.3e-05,0,1.0,48.82,48.82,48.82,0.0,1.0
397,1,9e-06,0,1.0,2694220.17,2694220.17,2694220.17,0.0,1.0
398,1,1.3e-05,0,1.0,8299.07,8299.07,8299.07,0.0,1.0
399,1,1.3e-05,0,1.0,2620.97,2620.97,2620.97,0.0,1.0
400,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
401,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
402,1,1.3e-05,0,1.0,5641.56,5641.56,5641.56,0.0,1.0
403,1,1.3e-05,0,1.0,9531.49,9531.49,9531.49,0.0,1.0
404,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
405,1,8e-06,0,1.0,327109.13,327109.13,327109.13,0.0,1.0
406,1,9e-06,0,1.0,56681.0,56681.0,56681.0,0.0,1.0
407,1,1.3e-05,0,1.0,31018.89,31018.89,31018.89,0.0,1.0
408,24,0.000128,0,0.0,0.0,0.0,0.0,0.0,0.0
409,1,1.3e-05,0,1.0,23713.36,23713.36,23713.36,0.0,1.0
410,1,9e-06,0,1.0,8899.86,8899.86,8899.86,0.0,1.0
411,1,9e-06,0,1.0,102468.21,102468.21,102468.21,0.0,1.0
412,1,9e-06,0,1.0,128236.99,128236.99,128236.99,0.0,1.0
413,1,9e-06,0,1.0,111671.83,111671.83,111671.83,0.0,1.0
414,1,1.3e-05,0,1.0,5744.49,5744.49,5744.49,0.0,1.0
415,1,8e-06,0,1.0,641216.77,641216.77,641216.77,0.0,1.0
416,1,1.3e-05,0,1.0,3577.63,3577.63,3577.63,0.0,1.0
417,1,1.3e-05,0,1.0,8656.46,8656.46,8656.46,0.0,1.0
418,1,1.3e-05,0,1.0,26539.83,26539.83,26539.83,0.0,1.0
419,1,1.3e-05,0,1.0,21463.67,21463.67,21463.67,0.0,1.0
420,1,1.3e-05,0,1.0,6330.23,6330.23,6330.23,0.0,1.0
421,1,1.3e-05,0,1.0,1622.07,1622.07,1622.07,0.0,1.0
422,1,1.3e-05,0,1.0,422260.1,422260.1,422260.1,0.0,1.0
423,1,8e-06,0,1.0,161197.69,161197.69,161197.69,0.0,1.0
424,12,6.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
425,1,1.3e-05,0,1.0,15738.06,15738.06,15738.06,0.0,1.0
426,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
427,1,8e-06,0,1.0,71049.0,71049.0,71049.0,0.0,1.0
428,1,9e-06,0,1.0,1084294.83,1084294.83,1084294.83,0.0,1.0
429,1,8e-06,0,1.0,147515.77,147515.77,147515.77,0.0,1.0
430,1,1.3e-05,0,1.0,2.39,2.39,2.39,0.0,1.0
431,1,1.3e-05,0,1.0,1239.19,1239.19,1239.19,0.0,1.0
432,1,1.3e-05,0,1.0,25812.75,25812.75,25812.75,0.0,1.0
433,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
434,1,1.3e-05,0,1.0,1341.34,1341.34,1341.34,0.0,1.0
435,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
436,1,8e-06,0,1.0,134783.04,134783.04,134783.04,0.0,1.0
437,1,9e-06,0,1.0,119234.34,119234.34,119234.34,0.0,1.0
438,1,1.3e-05,0,1.0,24735.59,24735.59,24735.59,0.0,1.0
439,17,9.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
440,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
441,1,1.3e-05,0,1.0,8157.71,8157.71,8157.71,0.0,1.0
442,1,9e-06,0,1.0,317708.71,317708.71,317708.71,0.0,1.0
443,1,8e-06,0,1.0,444482.74,444482.74,444482.74,0.0,1.0
444,1,1.3e-05,0,1.0,3038.2,3038.2,3038.2,0.0,1.0
445,1,1.3e-05,0,1.0,16872.57,16872.57,16872.57,0.0,1.0
446,1,8e-06,0,1.0,187275.91,187275.91,187275.91,0.0,1.0
447,1,8e-06,0,1.0,98247.27,98247.27,98247.27,0.0,1.0
448,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
449,1,1.3e-05,0,1.0,1667.18,1667.18,1667.18,0.0,1.0
450,1,9e-06,0,1.0,267022.89,267022.89,267022.89,0.0,1.0
451,1,1.3e-05,0,1.0,12772.04,12772.04,12772.04,0.0,1.0
452,1,8e-06,0,1.0,74364.75,74364.75,74364.75,0.0,1.0
453,1,8e-06,0,1.0,736539.7,736539.7,736539.7,0.0,1.0
454,1,1.3e-05,0,1.0,203410.69,203410.69,203410.69,0.0,1.0
455,1,1.3e-05,0,1.0,2996.57,2996.57,2996.57,0.0,1.0
456,1,9e-06,0,1.0,37164.82,37164.82,37164.82,0.0,1.0
457,1,8e-06,0,1.0,164763.71,164763.71,164763.71,0.0,1.0
458,1,1.3e-05,0,1.0,2009.63,2009.63,2009.63,0.0,1.0
459,1,1.3e-05,0,1.0,1951.62,1951.62,1951.62,0.0,1.0
460,7,4.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
461,1,8e-06,0,1.0,56432.77,56432.77,56432.77,0.0,1.0
462,1,1.3e-05,0,1.0,13597.47,13597.47,13597.47,0.0,1.0
463,1,9e-06,0,1.0,1051448.32,1051448.32,1051448.32,0.0,1.0
464,1,1.3e-05,0,1.0,2234.3,2234.3,2234.3,0.0,1.0
465,1,1.3e-05,0,1.0,20428.35,20428.35,20428.35,0.0,1.0
466,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
467,1,1.3e-05,0,1.0,8066.6,8066.6,8066.6,0.0,1.0
468,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
469,1,8e-06,0,1.0,63178.46,63178.46,63178.46,0.0,1.0
470,1,9e-06,0,1.0,47687.62,47687.62,47687.62,0.0,1.0
471,1,9e-06,0,1.0,188071.25,188071.25,188071.25,0.0,1.0
472,1,1.3e-05,0,1.0,2782.56,2782.56,2782.56,0.0,1.0
473,1,8e-06,0,1.0,260727.68,260727.68,260727.68,0.0,1.0
474,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
475,7,4.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
476,1,1.3e-05,0,1.0,16985.23,16985.23,16985.23,0.0,1.0
477,1,1.3e-05,0,1.0,6288.28,6288.28,6288.28,0.0,1.0
478,1,8e-06,0,1.0,2459952.97,2459952.97,2459952.97,0.0,1.0
479,1,8e-06,0,1.0,146868.94,146868.94,146868.94,0.0,1.0
480,1,9e-06,0,1.0,295013.83,295013.83,295013.83,0.0,1.0
481,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
482,1,8e-06,0,1.0,139845.98,139845.98,139845.98,0.0,1.0
483,1,1e-05,0,1.0,162379.5,162379.5,162379.5,0.0,1.0
484,1,1.3e-05,0,1.0,4430.34,4430.34,4430.34,0.0,1.0
485,1,1.3e-05,0,1.0,16600.63,16600.63,16600.63,0.0,1.0
486,1,1.3e-05,0,1.0,2686.96,2686.96,2686.96,0.0,1.0
487,1,8e-06,0,1.0,86077.69,86077.69,86077.69,0.0,1.0
488,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
489,1,8e-06,0,1.0,628365.17,628365.17,628365.17,0.0,1.0
490,1,8e-06,0,1.0,57520.64,57520.64,57520.64,0.0,1.0
491,1,1.3e-05,0,1.0,25699.58,25699.58,25699.58,0.0,1.0
492,1,1.3e-05,0,1.0,7342.09,7342.09,7342.09,0.0,1.0
493,1,8e-06,0,1.0,3627.48,3627.48,3627.48,0.0,1.0
494,1,1.3e-05,0,1.0,9006.78,9006.78,9006.78,0.0,1.0
495,1,8e-06,0,1.0,81644.5,81644.5,81644.5,0.0,1.0
496,1,1.3e-05,0,1.0,4274.53,4274.53,4274.53,0.0,1.0
497,12,6.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
498,1,9e-06,0,1.0,160425.01,160425.01,160425.01,0.0,1.0
499,1,1.3e-05,0,1.0,1795.67,1795.67,1795.67,0.0,1.0
500,1,9e-06,0,1.0,262685.73,262685.73,262685.73,0.0,1.0
501,1,9e-06,0,1.0,213905.2,213905.2,213905.2,0.0,1.0
502,1,8e-06,0,1.0,439376.76,439376.76,439376.76,0.0,1.0
503,1,1.3e-05,0,1.0,597.05,597.05,597.05,0.0,1.0
504,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
505,1,1.3e-05,0,1.0,67.09,67.09,67.09,0.0,1.0
506,1,1.3e-05,0,1.0,682.48,682.48,682.48,0.0,1.0
507,1,9e-06,0,1.0,240548.97,240548.97,240548.97,0.0,1.0
508,1,1.3e-05,0,1.0,6932.46,6932.46,6932.46,0.0,1.0
509,1,8e-06,0,1.0,246438.62,246438.62,246438.62,0.0,1.0
510,1,1e-05,0,1.0,336823.89,336823.89,336823.89,0.0,1.0
511,1,1.3e-05,0,1.0,14440.44,14440.44,14440.44,0.0,1.0
512,1,1.3e-05,0,1.0,7907.73,7907.73,7907.73,0.0,1.0
513,1,8e-06,0,1.0,462312.19,462312.19,462312.19,0.0,1.0
514,1,1.3e-05,0,1.0,6216.29,6216.29,6216.29,0.0,1.0
515,1,9e-06,0,1.0,81517.36,81517.36,81517.36,0.0,1.0
516,1,9e-06,0,1.0,96414.15,96414.15,96414.15,0.0,1.0
517,1,8e-06,0,1.0,4626419.46,4626419.46,4626419.46,0.0,1.0
518,1,1.3e-05,0,1.0,1359.38,1359.38,1359.38,0.0,1.0
519,1,8e-06,0,1.0,317142.1,317142.1,317142.1,0.0,1.0
520,1,8e-06,0,1.0,212161.66,212161.66,212161.66,0.0,1.0
521,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
522,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
523,1,8e-06,0,1.0,153952.87,153952.87,153952.87,0.0,1.0
524,1,9e-06,0,1.0,69572.53,69572.53,69572.53,0.0,1.0
525,1,1.3e-05,0,1.0,7746.02,7746.02,7746.02,0.0,1.0
526,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
527,1,9e-06,0,1.0,392576.78,392576.78,392576.78,0.0,1.0
528,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
529,1,9e-06,0,1.0,41912.72,41912.72,41912.72,0.0,1.0
530,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
531,1,1.3e-05,0,1.0,3318.06,3318.06,3318.06,0.0,1.0
532,1,1.3e-05,0,1.0,1961.84,1961.84,1961.84,0.0,1.0
533,1,1.3e-05,0,1.0,1136.78,1136.78,1136.78,0.0,1.0
534,1,1.3e-05,0,1.0,17187.91,17187.91,17187.91,0.0,1.0
535,1,1.3e-05,0,1.0,8731.98,8731.98,8731.98,0.0,1.0
536,1,1.3e-05,0,1.0,8090.16,8090.16,8090.16,0.0,1.0
537,1,9e-06,0,1.0,83962.07,83962.07,83962.07,0.0,1.0
538,3,2.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
539,1,8e-06,0,1.0,247302.3,247302.3,247302.3,0.0,1.0
540,1,1e-05,0,1.0,47878.71,47878.71,47878.71,0.0,1.0
541,1,8e-06,0,1.0,42620.68,42620.68,42620.68,0.0,1.0
542,1,1.3e-05,0,1.0,10271.95,10271.95,10271.95,0.0,1.0
543,1,8e-06,0,1.0,642978.09,642978.09,642978.09,0.0,1.0
544,5,3.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
545,1,8e-06,0,1.0,31121.92,31121.92,31121.92,0.0,1.0
546,1,8e-06,0,1.0,694967.26,694967.26,694967.26,0.0,1.0
547,1,1.3e-05,0,1.0,10024.22,10024.22,10024.22,0.0,1.0
548,1,1.3e-05,0,1.0,3379.94,3379.94,3379.94,0.0,1.0
549,1,1.3e-05,0,1.0,17791.76,17791.76,17791.76,0.0,1.0
550,1,1e-05,0,1.0,100370.72,100370.72,100370.72,0.0,1.0
551,1,1.3e-05,0,1.0,7930.58,7930.58,7930.58,0.0,1.0
552,1,1.3e-05,0,1.0,3828.24,3828.24,3828.24,0.0,1.0
553,1,8e-06,0,1.0,266446.45,266446.45,266446.45,0.0,1.0
554,1,9e-06,0,1.0,14166.38,14166.38,14166.38,0.0,1.0
555,1,8e-06,0,1.0,158586.16,158586.16,158586.16,0.0,1.0
556,1,9e-06,0,1.0,253019.02,253019.02,253019.02,0.0,1.0
557,1,1.3e-05,0,1.0,1238.85,1238.85,1238.85,0.0,1.0
558,1,1.3e-05,0,1.0,17803.7,17803.7,17803.7,0.0,1.0
559,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
560,1,1.3e-05,0,1.0,7837.73,7837.73,7837.73,0.0,1.0
561,1,9e-06,0,1.0,193980.81,193980.81,193980.81,0.0,1.0
562,1,8e-06,0,1.0,66892.29,66892.29,66892.29,0.0,1.0
563,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
564,1,9e-06,0,1.0,193840.29,193840.29,193840.29,0.0,1.0
565,1,8e-06,0,1.0,411258.99,411258.99,411258.99,0.0,1.0
566,1,1.3e-05,0,1.0,16654.36,16654.36,16654.36,0.0,1.0
567,1,8e-06,0,1.0,200095.94,200095.94,200095.94,0.0,1.0
568,1,1.3e-05,0,1.0,5272.45,5272.45,5272.45,0.0,1.0
569,1,1.3e-05,0,1.0,2776.32,2776.32,2776.32,0.0,1.0
570,1,9e-06,0,1.0,26287.58,26287.58,26287.58,0.0,1.0
571,1,1.3e-05,0,1.0,3635.63,3635.63,3635.63,0.0,1.0
572,1,8e-06,0,1.0,157261.9,157261.9,157261.9,0.0,1.0
573,1,8e-06,0,1.0,28775.99,28775.99,28775.99,0.0,1.0
574,1,1.3e-05,0,1.0,3369.24,3369.24,3369.24,0.0,1.0
575,13,7.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
576,1,1.3e-05,0,1.0,16258.16,16258.16,16258.16,0.0,1.0
577,1,8e-06,0,1.0,701843.53,701843.53,701843.53,0.0,1.0
578,1,1.3e-05,0,1.0,5196.91,5196.91,5196.91,0.0,1.0
579,1,1e-05,0,1.0,28232.54,28232.54,28232.54,0.0,1.0
580,1,9e-06,0,1.0,284355.45,284355.45,284355.45,0.0,1.0
581,1,1.3e-05,0,1.0,5657.86,5657.86,5657.86,0.0,1.0
582,1,1.3e-05,0,1.0,3505.64,3505.64,3505.64,0.0,1.0
583,1,1.3e-05,0,1.0,17230.03,17230.03,17230.03,0.0,1.0
584,1,1.3e-05,0,1.0,9001.1,9001.1,9001.1,0.0,1.0
585,1,9e-06,0,1.0,4925.34,4925.34,4925.34,0.0,1.0
586,1,1.3e-05,0,1.0,32379.76,32379.76,32379.76,0.0,1.0
587,1,1e-05,0,1.0,19991.02,19991.02,19991.02,0.0,1.0
588,1,8e-06,0,1.0,555617.34,555617.34,555617.34,0.0,1.0
589,1,1.3e-05,0,1.0,3493.11,3493.11,3493.11,0.0,1.0
590,1,1.3e-05,0,1.0,7384.71,7384.71,7384.71,0.0,1.0
591,1,8e-06,0,1.0,116118.94,116118.94,116118.94,0.0,1.0
592,1,1.3e-05,0,1.0,7413.68,7413.68,7413.68,0.0,1.0
593,1,1.3e-05,0,1.0,6095.35,6095.35,6095.35,0.0,1.0
594,1,1.3e-05,0,1.0,12638.03,12638.03,12638.03,0.0,1.0
595,1,8e-06,0,1.0,49330.66,49330.66,49330.66,0.0,1.0
596,1,1.3e-05,0,1.0,11540.61,11540.61,11540.61,0.0,1.0
597,1,1.3e-05,0,1.0,1339.39,1339.39,1339.39,0.0,1.0
598,1,1.3e-05,0,1.0,13606.91,13606.91,13606.91,0.0,1.0
599,1,1.3e-05,0,1.0,5359.84,5359.84,5359.84,0.0,1.0
600,1,8e-06,0,1.0,43154.65,43154.65,43154.65,0.0,1.0
601,1,9e-06,0,1.0,156877.45,156877.45,156877.45,0.0,1.0
602,1,9e-06,0,1.0,47325.54,47325.54,47325.54,0.0,1.0
603,1,8e-06,0,1.0,137669.04,137669.04,137669.04,0.0,1.0
604,1,1.3e-05,0,1.0,10133.5,10133.5,10133.5,0.0,1.0
605,1,8e-06,0,1.0,1864.43,1864.43,1864.43,0.0,1.0
606,1,8e-06,0,1.0,594565.98,594565.98,594565.98,0.0,1.0
607,1,8e-06,0,1.0,387388.92,387388.92,387388.92,0.0,1.0
608,1,8e-06,0,1.0,370873.45,370873.45,370873.45,0.0,1.0
609,1,8e-06,0,1.0,162420.6,162420.6,162420.6,0.0,1.0
610,1,1.3e-05,0,1.0,14029.74,14029.74,14029.74,0.0,1.0
611,1,9e-06,0,1.0,49048.43,49048.43,49048.43,0.0,1.0
612,1,8e-06,0,1.0,426904.48,426904.48,426904.48,0.0,1.0
613,1,1.3e-05,0,1.0,34209.42,34209.42,34209.42,0.0,1.0
614,1,8e-06,0,1.0,383446.61,383446.61,383446.61,0.0,1.0
615,1,8e-06,0,1.0,913805.64,913805.64,913805.64,0.0,1.0
616,1,1.3e-05,0,1.0,12170.53,12170.53,12170.53,0.0,1.0
617,1,9e-06,0,1.0,136165.45,136165.45,136165.45,0.0,1.0
618,1,9e-06,0,1.0,317806.64,317806.64,317806.64,0.0,1.0
619,1,1.3e-05,0,1.0,65669.79,65669.79,65669.79,0.0,1.0
620,1,1.3e-05,0,1.0,21361.75,21361.75,21361.75,0.0,1.0
621,1,1.3e-05,0,1.0,8935.7,8935.7,8935.7,0.0,1.0
622,1,1.3e-05,0,1.0,18908.27,18908.27,18908.27,0.0,1.0
623,1,8e-06,0,1.0,399709.52,399709.52,399709.52,0.0,1.0
624,1,9e-06,0,1.0,211452.3,211452.3,211452.3,0.0,1.0
625,1,1.3e-05,0,1.0,6167.16,6167.16,6167.16,0.0,1.0
626,1,9e-06,0,1.0,124914.36,124914.36,124914.36,0.0,1.0
627,1,1.3e-05,0,1.0,9378.51,9378.51,9378.51,0.0,1.0
628,1,1.3e-05,0,1.0,12869.87,12869.87,12869.87,0.0,1.0
629,1,8e-06,0,1.0,16631.14,16631.14,16631.14,0.0,1.0
630,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
631,1,8e-06,0,1.0,88141.39,88141.39,88141.39,0.0,1.0
632,1,1.3e-05,0,1.0,1203.92,1203.92,1203.92,0.0,1.0
633,1,1.3e-05,0,1.0,3215.74,3215.74,3215.74,0.0,1.0
634,1,8e-06,0,1.0,137890.93,137890.93,137890.93,0.0,1.0
635,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
636,1,8e-06,0,1.0,153512.67,153512.67,153512.67,0.0,1.0
637,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
638,1,1.3e-05,0,1.0,14648.5,14648.5,14648.5,0.0,1.0
639,1,1.3e-05,0,1.0,10060.68,10060.68,10060.68,0.0,1.0
640,6,3.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
641,1,1.3e-05,0,1.0,18691.47,18691.47,18691.47,0.0,1.0
642,1,9e-06,0,1.0,98620.55,98620.55,98620.55,0.0,1.0
643,1,1.3e-05,0,1.0,3228.19,3228.19,3228.19,0.0,1.0
644,1,8e-06,0,1.0,6495.58,6495.58,6495.58,0.0,1.0
645,1,1.3e-05,0,1.0,12904.17,12904.17,12904.17,0.0,1.0
646,1,1.3e-05,0,1.0,9725.42,9725.42,9725.42,0.0,1.0
647,1,1.3e-05,0,1.0,9353.29,9353.29,9353.29,0.0,1.0
648,1,8e-06,0,1.0,67222.8,67222.8,67222.8,0.0,1.0
649,1,1.3e-05,0,1.0,5741.58,5741.58,5741.58,0.0,1.0
650,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
651,1,8e-06,0,1.0,7874.0,7874.0,7874.0,0.0,1.0
652,1,1.3e-05,0,1.0,4688.48,4688.48,4688.48,0.0,1.0
653,1,9e-06,0,1.0,393965.59,393965.59,393965.59,0.0,1.0
654,1,8e-06,0,1.0,202246.44,202246.44,202246.44,0.0,1.0
655,1,1.3e-05,0,1.0,11985.99,11985.99,11985.99,0.0,1.0
656,1,8e-06,0,1.0,156103.3,156103.3,156103.3,0.0,1.0
657,1,1.3e-05,0,1.0,2562.93,2562.93,2562.93,0.0,1.0
658,1,1.3e-05,0,1.0,4859.92,4859.92,4859.92,0.0,1.0
659,1,1.3e-05,0,1.0,2619.56,2619.56,2619.56,0.0,1.0
660,1,1.3e-05,0,1.0,2977.78,2977.78,2977.78,0.0,1.0
661,1,8e-06,0,1.0,29494.98,29494.98,29494.98,0.0,1.0
662,1,1.3e-05,0,1.0,23730.27,23730.27,23730.27,0.0,1.0
663,1,8e-06,0,1.0,413536.11,413536.11,413536.11,0.0,1.0
664,1,1.3e-05,0,1.0,6474.18,6474.18,6474.18,0.0,1.0
665,1,1e-05,0,1.0,176105.09,176105.09,176105.09,0.0,1.0
666,1,1.3e-05,0,1.0,23536.76,23536.76,23536.76,0.0,1.0
667,1,1.3e-05,0,1.0,4402.95,4402.95,4402.95,0.0,1.0
668,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
669,13,7.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
670,1,1.3e-05,0,1.0,13916.87,13916.87,13916.87,0.0,1.0
671,1,1.3e-05,0,1.0,5468.24,5468.24,5468.24,0.0,1.0
672,1,1.3e-05,0,1.0,33410.82,33410.82,33410.82,0.0,1.0
673,1,1.3e-05,0,1.0,2639.38,2639.38,2639.38,0.0,1.0
674,2,1.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
675,1,8e-06,0,1.0,94792.33,94792.33,94792.33,0.0,1.0
676,1,1.3e-05,0,1.0,13460.62,13460.62,13460.62,0.0,1.0
677,1,1.3e-05,0,1.0,13467.72,13467.72,13467.72,0.0,1.0
678,1,1.3e-05,0,1.0,1144.61,1144.61,1144.61,0.0,1.0
679,1,8e-06,0,1.0,60360.45,60360.45,60360.45,0.0,1.0
680,1,1.3e-05,0,1.0,4067.51,4067.51,4067.51,0.0,1.0
681,1,1e-05,0,1.0,306978.58,306978.58,306978.58,0.0,1.0
682,1,1.3e-05,0,1.0,54359.12,54359.12,54359.12,0.0,1.0
683,1,1.3e-05,0,1.0,4754.19,4754.19,4754.19,0.0,1.0
684,1,1.3e-05,0,1.0,11806.36,11806.36,11806.36,0.0,1.0
685,1,1.3e-05,0,1.0,3187.01,3187.01,3187.01,0.0,1.0
686,1,1.3e-05,0,1.0,2885.66,2885.66,2885.66,0.0,1.0
687,1,8e-06,0,1.0,367834.87,367834.87,367834.87,0.0,1.0
688,1,8e-06,0,1.0,441445.58,441445.58,441445.58,0.0,1.0
689,1,9e-06,0,1.0,57138.06,57138.06,57138.06,0.0,1.0
690,4,2.8e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
691,1,1.3e-05,0,1.0,13344.02,13344.02,13344.02,0.0,1.0
692,1,1.3e-05,0,1.0,261537.95,261537.95,261537.95,0.0,1.0
693,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
694,1,1.3e-05,0,1.0,3485.75,3485.75,3485.75,0.0,1.0
695,1,1.3e-05,0,1.0,8411.86,8411.86,8411.86,0.0,1.0
696,1,1.3e-05,0,1.0,11911.32,11911.32,11911.32,0.0,1.0
697,1,8e-06,0,1.0,1164159.77,1164159.77,1164159.77,0.0,1.0
698,1,1.3e-05,0,1.0,629594.1,629594.1,629594.1,0.0,1.0
699,1,8e-06,0,1.0,5534.28,5534.28,5534.28,0.0,1.0
700,52,0.000269,0,0.0,0.0,0.0,0.0,0.0,0.0
701,1,1.3e-05,0,1.0,622.03,622.03,622.03,0.0,1.0
702,1,9e-06,0,1.0,206048.77,206048.77,206048.77,0.0,1.0
703,1,1.3e-05,0,1.0,39734.53,39734.53,39734.53,0.0,1.0
704,1,9e-06,0,1.0,151240.36,151240.36,151240.36,0.0,1.0
705,1,9e-06,0,1.0,2591.6,2591.6,2591.6,0.0,1.0
706,1,1.3e-05,0,1.0,109350.1,109350.1,109350.1,0.0,1.0
707,1,1.3e-05,0,1.0,90.71,90.71,90.71,0.0,1.0
708,1,8e-06,0,1.0,111578.55,111578.55,111578.55,0.0,1.0
709,1,1e-05,0,1.0,69326.5,69326.5,69326.5,0.0,1.0
710,1,1.3e-05,0,1.0,3035.39,3035.39,3035.39,0.0,1.0
711,1,1.3e-05,0,0.0,0.0,0.0,0.0,0.0,0.0
712,1,8e-06,0,1.0,257927.93,257927.93,257927.93,0.0,1.0
713,1,1e-05,0,1.0,6468.98,6468.98,6468.98,0.0,1.0
714,1,1.3e-05,0,1.0,17798.98,17798.98,17798.98,0.0,1.0
715,1,8e-06,0,1.0,302560.42,302560.42,302560.42,0.0,1.0
716,1,9e-06,0,1.0,35299.07,35299.07,35299.07,0.0,1.0
